error,numSignals,selectSignal,samples,doas
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
False,1,0,10000,[0.34906585039886595]
