error,numSignals,selectSignal,samples,doas
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
False,1,0,10000,[-0.5585053606381853]
False,1,0,10000,[-0.5759586531581287]
