error,numSignals,selectSignal,samples,doas
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
False,1,0,10000,[0.6108652381980155]
