error,numSignals,selectSignal,samples,doas
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9250245035569948]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9250245035569948]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
False,1,0,10000,[0.9075712110370513]
